wallet,deposit_volume,borrow_volume,repay_volume,redeem_volume,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,active_days,token_diversity,total_tx,credit_score,score_range
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,0.011487,27.890038,0.0,0.0,5,4,0,0,0,2.24,2,9,210.48754858676702,"(200, 300]"
0x01977c44632eefb5b2868e18c902584ccad574d7,70500.0,0.0,0.0,1225955.785218,2,0,0,110,0,62.44,3,112,637.0404883976358,"(600, 700]"
0x0197d7fafca118bc91f6854b9a2ceea94e676585,21.9,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,436.3113691056019,"(400, 500]"
0x0198662302a3d7395714600e885d2ddf87c2f839,0.0496,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.48409139207686,"(100, 200]"
0x019868709db6160b2db6276bdf163ac0d3b5324a,0.006281,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0626135672951,"(300, 400]"
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1.813291,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.34354972433175,"(300, 400]"
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1.061967,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.2366038158698,"(300, 400]"
0x0199a54ad38f4d55b3819517d3fea232ae33f673,160.82759,389668.0,87235.254849,265282.483457,14,8,7,10,2,109.91,4,39,704.2111542279455,"(700, 800]"
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,15909.512111,0.0,0.0,15919.214998,19,0,0,9,0,25.03,4,28,620.9190197547545,"(600, 700]"
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1.103037,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.43382490479246,"(300, 400]"
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,1666.914875,0.0,0.0,2824.077939,4,0,0,3,0,18.05,3,7,592.2016288077707,"(500, 600]"
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,15145.727133,50363.794368,49778.664093,30175.17881,12,6,9,17,0,80.98,8,44,1000.0,"(900, 1000]"
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,101.0,0.0,0.0,1.0,2,0,0,1,0,0.04,2,3,556.2563947995094,"(500, 600]"
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1.680773,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.8610518576983,"(300, 400]"
0x019c429038894a1656ae2e9399769662bb4899d0,0.01,0.002,0.0,0.0,1,1,0,0,0,0.01,2,2,110.10116997519836,"(100, 200]"
0x019c829ea5392cedae3c91027c171420798ff9cf,0.0434,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.42484611606156,"(100, 200]"
0x019d10463c5c800b84d6527e112e131109611527,20842.0,2.0,2.0,20841.999,1,1,1,1,0,0.0,2,4,731.4199801677788,"(700, 800]"
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,1.692314,2973.176232,373.20929,0.019943,5,3,1,1,0,77.88,3,10,589.7136485987146,"(500, 600]"
0x019dd1181011ab3207b948cf9d00c0a011d33c74,128.576516,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,453.6427156379509,"(400, 500]"
0x019e3d65ade821fded83b438cd1b8626208c48d3,502.475747,1170.0,0.0,0.0,6,4,0,0,0,20.31,5,10,390.6003554218019,"(300, 400]"
0x019ea1afabcbd84d922043c4261052a583315d2c,232009.671975,285831.282426,178430.25733,107.091787,54,60,24,4,1,111.06,6,142,853.8945603554187,"(800, 900]"
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,8.7943,1877.754599,238.03773,2.366236,2,2,1,2,3,65.87,2,7,303.32876728304416,"(300, 400]"
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,1.1e-05,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.000109999395,"(300, 400]"
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,0.011037,0.0,0.0,0.0,2,0,0,0,0,6.79,2,2,311.2414320346362,"(300, 400]"
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1500.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,478.13886831633465,"(400, 500]"
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1.5,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.16290731874153,"(300, 400]"
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,1878199.888731,509895.664247,511654.742784,1877362.490979,58,14,10,24,0,73.56,7,106,1000.0,"(900, 1000]"
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,65.0,20.150004,0.0,100.683579,1,1,0,5,0,55.95,4,7,371.22154742026424,"(300, 400]"
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,1.065949,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.25589685010374,"(300, 400]"
0x01a15c5109cb9935d9528c9348a2996559151c26,1.070356,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.27720573166624,"(300, 400]"
0x01a1c554806b5754fc768fb6037631e3842dab5d,0.1,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.95310179804324,"(100, 200]"
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,0.012121,0.005179,0.0,0.0,3,1,0,0,0,0.01,3,4,215.1221479560198,"(200, 300]"
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,19346.926146,40110.0,39950.166636,17345.027514,51,47,32,21,0,85.24,5,151,917.9034412810349,"(900, 1000]"
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,500.0,0.0,0.0,1000.036616,1,0,0,2,0,0.56,2,3,572.259394344182,"(500, 600]"
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,1415.915102,3015.924082,549.659603,603.439512,19,15,4,12,0,40.32,6,50,762.1713766635723,"(700, 800]"
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,0.0973,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.92852617014614,"(300, 400]"
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,14000.0,10000.0,10043.245479,14043.710866,2,1,2,2,0,32.82,1,7,990.2339435530037,"(900, 1000]"
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,60.897781,7.89226,7.89226,0.0,2,1,1,0,0,0.0,2,4,694.9584680178694,"(600, 700]"
0x01a4f75344f665629c714f6623b784509159d4bc,1723.405385,230.168583,230.168945,1723.418491,5,2,1,5,0,0.68,3,13,748.5026851271097,"(700, 800]"
0x01a580e1370e798c48abda6b2f605035f2127d5c,51128.77215,49670.0,43677.939552,45661.666352,90,51,70,42,0,80.11,8,253,1000.0,"(900, 1000]"
0x01a71e7b07cbe684439eb0570a93055af7c15b57,0.0272,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.2683665395356,"(100, 200]"
0x01a762e99a74132ff61cebd92262fc54463320e5,33390.785717,3698.0,2260.558399,32887.926961,79,5,7,33,0,46.4,6,124,936.3701736885546,"(900, 1000]"
0x01a7749f10af218e842eaa97ef66b06870f9002a,0.0,0.0,0.0,31525.944268,0,0,0,4,0,76.47,2,4,422.745,"(400, 500]"
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,1.015478,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.008563881099,"(300, 400]"
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,0.0,0.0,0.0,883.573184,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,10.0,0.0,0.0,1333.649729,1,0,0,1,0,30.0,2,2,438.9789527279837,"(400, 500]"
0x01a97118d81e6ccd319a27dbfad2b601774399d2,0.58,0.26,0.0,0.0,1,1,0,0,0,0.0,1,2,109.57424847038877,"(100, 200]"
0x01a9766c63c57694307eb20b75796a252d549819,1.028406,0.0,0.0,0.0,2,0,0,0,0,11.58,1,2,314.002502629308,"(300, 400]"
0x01aa226e0895cfc97fee2121222dd005160ea9c2,0.004113,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0410456473708,"(300, 400]"
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,51723.176348,222854.336419,209963.34244,590774.894044,60,27,9,24,0,106.94,5,120,929.7873324023547,"(900, 1000]"
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,103.433967,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,451.48554976938397,"(400, 500]"
0x01aafa85d27eda7cc530132827ba834c269a7cbd,0.0,0.0,0.0,14815.59399,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x01ab50c379aa098a199feda4c5a51d623ffcd764,0.0,0.0,0.0,98886.904505,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x01ac60352b386d551222c877925f524d43725149,0.0,0.0,0.0,0.100505,0,0,0,5,0,0.01,2,5,410.00166666666667,"(400, 500]"
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,1052.019975,0.0,0.0,1052.021671,1,0,0,1,0,0.01,1,2,474.59584148231363,"(400, 500]"
0x01adf60f3a3455f78cd196763c1203c8fde2c039,0.006358,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.06337873183816,"(300, 400]"
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,21108.106127,83695.997575,146284.111061,3063.597925,1,3,6,8,0,29.04,7,18,1000.0,"(900, 1000]"
0x01af4808da010aad7b2c977f51508a1402c8cbbc,317749.51202,243497.764488,233667.436322,303142.7624,57,20,15,22,0,16.41,5,114,976.6583870191884,"(900, 1000]"
0x01af60b03e2b9cbf947568552462f9182b959db0,74079.205971,58904.320695,7700.0,7700.0,12,10,1,1,0,23.14,1,24,809.9678125544743,"(800, 900]"
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,3.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,318.8629436111989,"(300, 400]"
0x01b037084eba7e4519dbfc9ba026ae696746e033,112.249433,0.0,0.0,0.0,2,0,0,0,0,22.56,2,2,461.05592757728095,"(400, 500]"
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,0.003796,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.03788813373217,"(300, 400]"
0x01b06d543b68067f7d78427d651b1190c10e0456,4001.0,0.3,0.3,4001.0,1,1,1,1,0,0.0,2,4,698.1927804407866,"(600, 700]"
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,8.578612,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,327.59532696308446,"(300, 400]"
0x01b0ea8755979c2030d642b74c5dcbde220351df,1.01553,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.0088218810832,"(300, 400]"
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,1.107826,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.45657084577783,"(300, 400]"
0x01b19a62cba8bbc553b0137257f72371c826c403,234.5,146.0,146.000052,233.500008,4,2,3,3,0,62.6,2,12,824.8591012783014,"(800, 900]"
0x01b27aeaa3b67577609538155d637b08f0779069,9861.06895,4503.425,3000.884892,9736.468518,3,6,5,9,0,7.91,5,23,861.7560926028366,"(800, 900]"
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,2.2,0.0,0.0,0.0,2,0,0,0,0,5.46,1,2,317.54150809805685,"(300, 400]"
0x01b344118ff55134f042bb19ca4a77cd3212dc19,0.013275,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.1318765930357,"(300, 400]"
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,290979.817805,475200.4,476311.76257,210033.958517,32,19,16,10,0,58.37,8,77,1000.0,"(900, 1000]"
0x01b3bd82da83c842d8220c8fef9358abeffd537e,4111.0,700.0,700.0,4111.0,1,1,1,1,0,0.0,2,4,824.2668058120419,"(800, 900]"
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,109111.676742,87580.245366,87285.794814,146878.630309,39,20,12,16,0,101.16,5,87,945.4004529532256,"(900, 1000]"
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,0.01,0.002,0.0,0.0,1,1,0,0,0,0.01,2,2,110.10116997519836,"(100, 200]"
0x01b45138c79d97335df9fef8c3a325eaa764d29c,1.059686,0.0,0.0,0.0,2,0,0,0,0,10.89,1,2,314.0405354399882,"(300, 400]"
0x01b457774fee6105593031a3eb023a873c450c4a,1.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9314718055995,"(300, 400]"
0x01b572c14af90297b04955659cf86aec87dad0b2,1153.0,300.0,300.0,1152.99994,1,1,1,1,0,0.0,2,4,794.652099765658,"(700, 800]"
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,143.850329,0.0,0.0,0.0,4,0,0,0,0,2.18,2,4,560.1203432886127,"(500, 600]"
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,24591.494606,21289.435,16438.606809,25266.960754,33,43,29,58,0,81.23,7,163,911.2311346109002,"(900, 1000]"
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,0.0,0.0,0.0,10794.503828,0,0,0,2,0,10.98,1,2,306.83,"(300, 400]"
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,1.109076,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4624993688339,"(300, 400]"
0x01b7b1df70e1b455e1086aef7488f1131183107b,500.635159,0.0,0.0,500.666428,5,0,0,2,0,3.58,1,7,567.7753974722909,"(500, 600]"
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,100.0,30.0,0.0,0.0,1,1,0,0,0,0.0,1,2,251.15120516841262,"(200, 300]"
0x01b84c86f45b3961296286d8ef8ec49709606b36,1.022974,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.0456870590331,"(300, 400]"
0x01b8674543a3480a6a4c44014d226b27db2d65db,0.014785,5.0,0.0,0.0,1,1,0,0,0,0.0,2,2,110.14676767396065,"(100, 200]"
0x01b8884b83882069d08c86b053bb1027d04dce96,5900.0,700.0,700.0,5900.0,1,1,1,1,0,0.0,2,4,827.8789288112634,"(800, 900]"
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,103.42,71.0,71.0,103.42,1,1,1,1,0,0.0,2,4,742.0175346601452,"(700, 800]"
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,518.682718,0.0,0.0,514.545669,3,0,0,2,0,20.56,3,5,580.9588513432786,"(500, 600]"
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,12775.791548,8000.0,4213.52698,2332.478323,110,1,65,4,0,98.08,5,180,1000.0,"(900, 1000]"
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,2.50727,681.669084,1368.079477,434.442728,1,1,2,4,0,43.95,3,8,779.3112571384963,"(700, 800]"
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,0.3,0.0,0.0,0.0,2,0,0,0,0,0.03,2,2,312.6286426446749,"(300, 400]"
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,18520.0,0.0,0.0,18520.022379,1,0,0,1,0,0.0,1,2,503.26660502422806,"(500, 600]"
0x01bb8b57808786461b7db3dd5975280f189307a3,0.01,0.002,0.0,0.0,1,1,0,0,0,0.01,2,2,110.10116997519836,"(100, 200]"
0x01bbec9408cf03e8188f44f12636b63e8faba019,13.354672,401.429314,0.0,0.0,7,4,0,0,0,71.28,4,11,358.5207546413051,"(300, 400]"
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,20824.189661,44917.864159,23224.582439,2228.632176,60,24,8,3,0,105.53,8,95,891.4210452397735,"(800, 900]"
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,0.0,0.0,0.0,4787.260278,0,0,0,9,0,48.75,2,9,418.125,"(400, 500]"
0x01bd177d908a1ec1f5e965434930056210bf64b1,1.3,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.32909122935104,"(300, 400]"
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x01bd8aac958c6e728557bcac756273ddd65bf19c,0.0,0.0,0.0,2340.517971,0,0,0,3,0,4.89,1,3,405.815,"(400, 500]"
0x01bdeac39c807252d9dc00d1d69987234d376ec6,0.033754,0.0,0.0,0.0,2,0,0,0,0,7.07,1,2,306.5103017008911,"(300, 400]"
0x01be938672471bbb0fa1dfd223dd2aad2e389559,1778.418034,790.40803,790.40837,1778.418495,2,1,1,3,0,0.01,1,7,813.3183651948186,"(800, 900]"
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,2809.225375,0.0,0.0,2809.780683,7,0,0,3,0,43.96,1,10,591.7368663040457,"(500, 600]"
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,1.10827,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4586770596859,"(300, 400]"
0x01bfda329ad313306320b11c6845f24294286f26,0.738544,0.0,0.0,0.738642,2,0,0,1,0,26.18,1,3,414.89381314653417,"(400, 500]"
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,0.011761,0.0,0.0,0.0,2,0,0,0,0,6.23,1,2,306.1552571029912,"(300, 400]"
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,9985.0,0.0,0.0,9985.000109,1,0,0,1,0,0.0,1,2,497.0893939106055,"(400, 500]"
0x01c38875ab789cb12efcd791db91217a00fd01fa,175.71091,0.0,0.0,0.0,7,0,0,0,0,87.98,2,7,576.408484538203,"(500, 600]"
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,75.03,0.0,0.0,0.0,3,0,0,0,0,1.19,1,3,548.5096133257368,"(500, 600]"
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,0.003989,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0398106503422,"(300, 400]"
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,0.0,0.0,0.0,104723.790473,0,0,0,3,0,0.0,1,3,405.0,"(400, 500]"
0x01c5668541751d62e3d36a7f8af12ceed452f312,0.004144,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0413543727979,"(300, 400]"
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,42376.905203,105904.0,62529.1358,72564.390348,152,40,22,136,0,91.28,8,350,937.6252351966192,"(900, 1000]"
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,2122.888629,834.066117,0.0,1271.215522,10,7,0,4,0,2.91,3,21,392.0950394642965,"(300, 400]"
0x01c60af7f7193370a9447a12c885427cb94f21e6,10855.930846,4657.298215,0.0,2004.944439,16,6,0,2,0,53.1,4,24,421.7755894268039,"(400, 500]"
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,1.820262,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.3682978843578,"(300, 400]"
0x01c717a8e3558ca44d473a5882e938572f1f7d93,22640.404312,6209.357789,3485.053931,6959.528718,11,5,2,2,0,46.02,4,20,831.0758695170945,"(800, 900]"
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,320.763415,0.004461,0.0,0.0,7,2,0,0,0,38.22,3,9,379.10816539468766,"(300, 400]"
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,2.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.9861228866811,"(300, 400]"
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,1.631097,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.6740086948953,"(300, 400]"
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,509.311789,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,467.35021889899883,"(400, 500]"
0x01c96c01e8169279e9a7348474c46a8861fc01b8,1.107817,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4565281476651,"(300, 400]"
0x01cb1826cd50f7f15626a1283ae812ad0a273388,191613.844593,95000.0,5615.690333,207.638264,94,8,61,25,0,63.42,5,188,1000.0,"(900, 1000]"
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,1.733297,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.0550857283082,"(300, 400]"
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,49607.599235,0.0,0.0,148826.891167,1,0,0,3,0,0.01,2,4,618.1208613602594,"(600, 700]"
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,3.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,318.8629436111989,"(300, 400]"
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,0.0,0.0,0.0,72900.648248,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x01cd8b637e1e131827260aaf777a587b4aed1c54,1.190006,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.83904283550686,"(300, 400]"
0x01cdcc99a4f9a68be18504750b219caa881841eb,0.0,0.0,0.0,0.006532,0,0,0,2,0,37.33,1,2,311.2216666666667,"(300, 400]"
0x01ce064bf433bb179791260c080630fe63684eac,372.595327,320.0,210.031491,323.031028,6,6,3,8,0,7.17,5,23,742.4668793581733,"(700, 800]"
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,1.139946,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.60780595070526,"(300, 400]"
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,0.006551,0.0,0.0,0.0,4,0,0,0,0,0.78,1,4,405.1952963545483,"(400, 500]"
0x01cf15d50e91ea8731572a07afbf782233339ad7,2917.671491,1570.0,1228.316406,2187.72753,43,17,13,27,0,77.99,7,100,846.5420303254133,"(800, 900]"
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,214.871687,117.376372,117.854133,101.534801,2,1,1,1,0,19.81,3,5,767.606447924274,"(700, 800]"
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,256051.495682,408066.053405,361332.398385,206356.0,26,4,2,1,0,72.85,2,33,952.6241713505577,"(900, 1000]"
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,2.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.9861228866811,"(300, 400]"
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,1.034514,0.0,0.0,0.0,2,0,0,0,0,5.58,1,2,313.0325696973355,"(300, 400]"
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,0.012352,0.0,0.0,0.0,2,0,0,0,0,1.55,1,2,305.3810966980809,"(300, 400]"
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,502.542586,333.09,0.090023,203.007169,6,5,3,5,0,62.35,4,19,654.3323254906074,"(600, 700]"
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,1.5,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.16290731874153,"(300, 400]"
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,0.186769,332.041791,0.0,0.0,2,2,0,0,0,0.01,2,4,211.71401155099446,"(200, 300]"
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,1.442072,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.9284685928335,"(300, 400]"
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,4000.0,400.0,400.0,4000.0,1,1,1,1,0,0.15,2,4,812.8472246347037,"(800, 900]"
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,191.433315,71.5,3.501203,2.136766,11,7,1,2,0,25.16,4,21,621.1634382879729,"(600, 700]"
0x01d43fcfb3a9e93be5344d1011162d548db936c3,16352.352216,13164.51711,13231.066197,22393.173498,32,13,8,11,0,19.06,3,64,866.544978444187,"(800, 900]"
0x01d48c3d1feaecce1256f98f80162103d588e830,0.00072,0.0,0.0,0.0,72,0,0,0,0,22.2,3,72,418.70719740924346,"(400, 500]"
0x01d4bd1ce999e641430deed48f715c2113da3187,0.007798,0.0,0.0,0.0,2,0,0,0,0,8.77,1,2,306.5393441940832,"(300, 400]"
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,0.134641,650.0,649.938261,0.038753,4,2,2,4,0,5.95,3,12,646.8231256908263,"(600, 700]"
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,359.147201,259.147201,259.147736,359.147758,8,7,6,7,0,0.02,1,28,760.8077411435912,"(700, 800]"
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,0.007745,0.0,0.0,0.0,2,0,0,0,0,4.37,1,2,305.8054849478816,"(300, 400]"
0x01d616e83175a410b31253ffa1f78ccb3884fddd,50323.005475,11519.257887,3288.907091,1475.087223,30,17,7,3,0,50.43,3,57,834.8161375417561,"(800, 900]"
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,4.4,0.0,0.0,0.0,3,0,0,0,0,2.81,2,3,427.3323228690356,"(400, 500]"
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,0.0948,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.90571698184385,"(300, 400]"
0x01d754f2a403bf165aa04aff1940176581263ba3,0.023098,0.0,0.0,0.0,2,0,0,0,0,4.71,1,2,306.01335279057724,"(300, 400]"
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,9359.0,0.0,0.0,9359.000153,1,0,0,1,0,0.0,1,2,496.4420056947164,"(400, 500]"
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,9525.83,0.0,0.0,9524.000174,3,0,0,1,0,29.36,2,4,606.5120064085866,"(600, 700]"
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,173.577958,0.0,0.0,173.577971,1,0,0,1,0,0.0,1,2,456.62371392595423,"(400, 500]"
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,4900.0,1.0,1.0,4900.0,1,1,1,1,0,0.0,2,4,708.8348890602945,"(700, 800]"
0x01d852b6949f38b027571b5baa713da88e5b4db3,8.808103,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,327.83208880770036,"(300, 400]"
0x01d91f7c1cbd33ac7d40842569789cc043890712,300.929023,0.0,0.0,302.215237,2,0,0,1,0,45.26,1,3,569.6452529990712,"(500, 600]"
0x01d971f8b52ac1d3667e00407e48254380512e0c,1.113094,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.48153224156493,"(300, 400]"
0x01d9816465ee701cb650edf27de69b02fa272454,18.29,11.5,11.50262,18.29,4,2,1,1,0,1.38,2,8,640.3446327160814,"(600, 700]"
0x01d9c396e5eeb80380af396b758f10c01100bbb7,4185.08466,0.0,0.0,27474.25907,17,0,0,10,0,83.53,5,27,622.3168779402614,"(600, 700]"
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,328136.09107,181425.255268,181908.419295,111541.338772,118,33,14,15,0,75.08,6,180,954.1747262835345,"(900, 1000]"
0x01dd25a6619a9953e83668c98594f2d3035946d4,265.032358,0.0,0.0,205.650819,3,0,0,2,0,10.85,3,5,572.6445128133322,"(500, 600]"
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,1465.0,208.791237,208.794239,0.0,3,2,1,0,0,0.15,2,6,739.850473546465,"(700, 800]"
0x01dd69ba92d5217d7d089bd2481151cdff43cb80,4000.0,0.0,0.0,4000.000333,1,0,0,1,0,0.0,1,2,487.9429960885724,"(400, 500]"
0x01dda15bf1757e1e8542685c0c8b3362594541fe,0.002256,0.0,0.0,5.8e-05,4,0,0,1,0,13.0,3,5,417.18920125719535,"(400, 500]"
0x01ddafdf69ca8f68849792a529e9876eca5b7c60,1.128902,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.55606353851414,"(300, 400]"
